,0
0,88.23004847127709
1,175.9681146997104
2,260.80384598154404
3,345.5654725162817
4,435.9290291458558
5,435.9290291458558
6,435.9290291458558
7,435.9290291458558
8,435.9290291458558
9,435.9290291458558
10,435.9290291458558
11,435.9290291458558
12,435.9290291458558
13,435.9290291458558
14,435.9290291458558
15,435.9290291458558
16,435.9290291458558
17,435.9290291458558
18,435.9290291458558
19,435.9290291458558
20,435.9290291458558
21,435.9290291458558
22,435.9290291458558
23,435.9290291458558
