datetime,COL,NG,NUC,OIL,OTH,SUN,WAT,MWh,carbon_footprint,carbon_per_MWh
2018-07-02 05:00:00+00:00,2749,18166,3778,0,1017,0,32,25742,10277247.16553288,399.2404306399223
2018-07-02 06:00:00+00:00,2427,16553,3785,0,983,0,31,23779,9285913.832199547,390.5090135076979
2018-07-02 07:00:00+00:00,2264,15327,3778,0,966,0,32,22367,8615097.505668934,385.1700051714103
2018-07-02 08:00:00+00:00,2216,14561,3784,0,964,0,31,21556,8250426.303854877,382.7438441201929
2018-07-02 09:00:00+00:00,2213,14400,3782,0,981,0,32,21408,8180947.845804987,382.14442478536
2018-07-02 10:00:00+00:00,2260,15084,3783,0,1020,0,31,22178,8510766.439909296,383.7481486116555
2018-07-02 11:00:00+00:00,2351,16068,3782,0,1066,4,32,23303,9008893.424036281,386.59800987153073
2018-07-02 12:00:00+00:00,2491,17713,3781,0,1355,73,31,25444,9829369.614512473,386.31385059395035
2018-07-02 13:00:00+00:00,2936,19922,3783,0,1441,238,32,28352,11191065.759637188,394.71874152219203
2018-07-02 14:00:00+00:00,3429,22855,3782,0,1536,486,31,32119,12900099.77324263,401.63453947017746
2018-07-02 15:00:00+00:00,3960,24862,3777,0,1566,684,32,34881,14265405.895691609,408.97353561227055
2018-07-02 16:00:00+00:00,4369,27138,3775,0,1581,817,31,37711,15618344.671201818,414.1588573944424
2018-07-02 17:00:00+00:00,4402,29402,3774,0,1579,864,31,40052,16586068.027210884,414.11335332095484
2018-07-02 18:00:00+00:00,4400,30693,3772,124,1592,838,31,41450,17236621.315192748,415.8412862531423
2018-07-02 19:00:00+00:00,4417,31546,3770,185,1637,830,32,42417,17664770.975056693,416.4549820839921
2018-07-02 20:00:00+00:00,4426,31785,3755,302,1688,849,31,42836,17885528.344671205,417.53497863178643
2018-07-02 21:00:00+00:00,4436,31722,3762,302,1712,714,31,42679,17869641.723356012,418.69869779882407
2018-07-02 22:00:00+00:00,4450,31140,3758,242,1717,555,36,41898,17585650.793650795,419.7253041589287
2018-07-02 23:00:00+00:00,4434,29726,3756,72,1675,250,30,39943,16821696.145124715,421.14253173584143
2018-07-03 00:00:00+00:00,4263,28781,3755,0,1649,73,29,38550,16189206.349206349,419.9534720935499
2018-07-03 01:00:00+00:00,4163,27331,3751,0,1563,23,28,36859,15489659.863945577,420.2409144020613
2018-07-03 02:00:00+00:00,4053,25948,3759,0,1566,0,32,35358,14807650.793650795,418.7920921333445
2018-07-03 03:00:00+00:00,3827,23161,3767,0,1537,0,31,32323,13428897.959183672,415.45951672752136
2018-07-03 04:00:00+00:00,2918,18816,3770,0,728,0,31,26263,10716417.23356009,408.0423879054217
2018-07-03 05:00:00+00:00,2937,18780,3772,0,1279,0,31,26799,10720775.51020408,400.0438639577626
2018-07-03 06:00:00+00:00,2542,17262,3778,0,1080,0,31,24693,9694820.861678004,392.6141360579113
2018-07-03 07:00:00+00:00,2398,16066,3777,0,1024,0,31,23296,9055600.90702948,388.71913234158137
2018-07-03 08:00:00+00:00,2326,15234,3782,0,1030,0,30,22402,8639419.501133787,385.65393719907985
2018-07-03 09:00:00+00:00,2329,14989,3772,0,1021,0,31,22142,8541342.403628118,385.75297640809856
2018-07-03 10:00:00+00:00,2329,15562,3773,0,1060,22,31,22777,8777818.594104309,385.3808049393822
2018-07-03 11:00:00+00:00,2496,16721,3772,0,1133,24,31,24177,9425029.47845805,389.83453192943915
2018-07-03 12:00:00+00:00,2887,17655,3776,0,1204,61,30,25613,10205922.90249433,398.4665171004697
2018-07-03 13:00:00+00:00,3386,19249,3771,0,1418,233,31,28088,11368421.768707482,404.74301369650675
2018-07-03 14:00:00+00:00,3805,21323,3772,0,1501,453,31,30885,12648108.843537414,409.5227082252684
2018-07-03 15:00:00+00:00,4014,24392,3761,0,1533,615,32,34347,14126049.886621317,411.2746349498156
2018-07-03 16:00:00+00:00,4244,26978,3766,0,1613,745,33,37379,15425895.691609977,412.68882772706536
2018-07-03 17:00:00+00:00,4312,28916,3766,0,1642,784,32,39452,16294476.19047619,413.0202826339904
2018-07-03 18:00:00+00:00,4418,29752,3767,89,1637,773,32,40468,16832666.666666668,415.95005106915755
2018-07-03 19:00:00+00:00,4463,30169,3761,83,1616,764,32,40888,17044476.19047619,416.8576646076157
2018-07-03 20:00:00+00:00,4373,30278,3761,65,1611,569,32,40689,16981052.154195007,417.3376626163093
2018-07-03 21:00:00+00:00,4275,29732,3760,26,1578,410,32,39813,16618934.240362812,417.4248170286794
2018-07-03 22:00:00+00:00,4181,28334,3763,0,1491,331,37,38137,15921800.453514738,417.48958894288324
2018-07-03 23:00:00+00:00,4060,27194,3762,0,1469,193,31,36709,15328952.38095238,417.58022231475604
2018-07-04 00:00:00+00:00,3966,25555,3757,0,1474,45,32,34829,14557473.922902495,417.9699079187601
2018-07-04 01:00:00+00:00,4028,24240,3759,0,1471,27,32,33557,14077478.458049888,419.50944536311016
2018-07-04 02:00:00+00:00,4036,23000,3761,0,1478,9,31,32315,13573823.1292517,420.0471338156181
2018-07-04 03:00:00+00:00,3831,20934,3761,0,1436,9,32,30003,12513863.94557823,417.0870894769933
2018-07-04 04:00:00+00:00,3517,19315,3767,0,1381,9,33,28022,11528145.124716554,411.3962288457838
2018-07-04 05:00:00+00:00,3029,17508,3759,0,1261,9,32,25598,10288866.213151928,401.9402380323435
2018-07-04 06:00:00+00:00,2765,16109,3758,0,1056,9,33,23730,9444507.936507937,397.99864882039344
2018-07-04 07:00:00+00:00,2559,14859,3760,0,1034,9,32,22253,8720299.319727892,391.87072842888114
2018-07-04 08:00:00+00:00,2470,14053,3766,0,1028,9,33,21359,8297655.328798186,388.48519728443216
2018-07-04 09:00:00+00:00,2442,13594,3765,0,985,9,32,20827,8079909.297052154,387.9535841480844
2018-07-04 10:00:00+00:00,2363,13711,3767,0,1011,0,34,20886,8048299.319727891,385.3442171659433
2018-07-04 11:00:00+00:00,2362,13964,3770,0,1019,1,35,21151,8151700.680272109,385.40497755529805
2018-07-04 12:00:00+00:00,2345,14569,3772,0,1099,48,36,21869,8384190.476190476,383.38243523665807
2018-07-04 13:00:00+00:00,2546,16730,3767,0,1346,222,36,24647,9479310.657596372,384.60302095980734
2018-07-04 14:00:00+00:00,3109,19387,3767,0,1475,466,36,28240,11145233.560090702,394.66124504570473
2018-07-04 15:00:00+00:00,3653,22045,3769,0,1527,617,36,31647,12792353.741496598,404.2201074824343
2018-07-04 16:00:00+00:00,4063,24723,3774,0,1525,597,36,34718,14312208.616780045,412.2417367584551
2018-07-04 17:00:00+00:00,4286,26102,3770,0,1502,759,38,36457,15106848.072562357,414.3744156831982
2018-07-04 18:00:00+00:00,4443,27098,3767,0,1520,731,37,37596,15676675.73696145,416.9772246239347
2018-07-04 19:00:00+00:00,4194,26996,3767,0,1516,415,38,36926,15382757.369614512,416.5833659105918
2018-07-04 20:00:00+00:00,3978,25488,3764,25,1512,439,37,35243,14566108.843537416,413.3050206718332
2018-07-04 21:00:00+00:00,3938,24638,3762,0,1456,357,37,34188,14150712.01814059,413.9087404393527
2018-07-04 22:00:00+00:00,3812,23701,3768,0,1436,251,41,33009,13636585.034013605,413.1171811934201
2018-07-04 23:00:00+00:00,3802,22484,3763,0,1445,132,37,31663,13124217.687074829,414.4969739782973
2018-07-05 00:00:00+00:00,3701,21260,3767,0,1462,53,37,30280,12516929.705215419,413.3728436332701
2018-07-05 01:00:00+00:00,3534,20368,3766,0,1434,22,37,29161,11979909.297052154,410.8195636998784
2018-07-05 02:00:00+00:00,3310,19340,3765,0,1474,9,37,27935,11329115.646258503,405.552734786415
2018-07-05 03:00:00+00:00,3152,18472,3768,0,1390,9,38,26829,10811102.040816326,402.96328751784733
2018-07-05 04:00:00+00:00,2233,15770,3771,0,699,9,37,22519,8766571.42857143,389.29665742579283
2018-07-05 05:00:00+00:00,2414,15611,3771,0,1182,0,38,23016,8884004.535147391,385.9925501888856
2018-07-05 06:00:00+00:00,2290,14247,3771,0,994,9,37,21348,8195678.004535147,383.9084693898795
2018-07-05 07:00:00+00:00,2162,13418,3774,0,996,9,38,20397,7724099.77324263,378.68803124197825
2018-07-05 08:00:00+00:00,2150,12874,3774,0,983,9,37,19827,7487455.782312925,377.6393696632332
2018-07-05 09:00:00+00:00,2126,12776,3772,0,971,0,38,19683,7422739.229024943,377.1142218678526
2018-07-05 10:00:00+00:00,2131,13424,3767,0,990,22,37,20371,7695224.489795919,377.7538898333866
2018-07-05 11:00:00+00:00,2257,14689,3766,0,1012,23,37,21784,8344716.553287982,383.0663125820778
2018-07-05 12:00:00+00:00,2426,15799,3767,0,1069,67,37,23165,8973727.891156463,387.38303005208127
2018-07-05 13:00:00+00:00,2775,17790,3762,0,1326,216,37,25906,10148367.346938776,391.73810495401744
2018-07-05 14:00:00+00:00,3179,20260,3759,6,1443,449,38,29134,11582108.843537416,397.5461262970212
2018-07-05 15:00:00+00:00,3508,22789,3759,3,1494,673,37,32263,12955655.328798186,401.56387591972805
2018-07-05 16:00:00+00:00,3710,25269,3761,0,1527,731,37,35035,14180539.682539683,404.75352312087006
2018-07-05 17:00:00+00:00,3908,27099,3752,0,1512,737,38,37046,15136022.675736962,408.57373740044704
2018-07-05 18:00:00+00:00,4125,28065,3755,0,1519,672,37,38173,15754149.659863945,412.7039965384944
2018-07-05 19:00:00+00:00,4336,28484,3756,0,1524,597,38,38735,16140462.585034013,416.6893658199048
2018-07-05 20:00:00+00:00,4451,28452,3760,0,1516,476,37,38692,16243560.090702947,419.81701878173646
2018-07-05 21:00:00+00:00,4460,27795,3762,0,1497,436,38,37988,15981519.274376417,420.6991490569763
2018-07-05 22:00:00+00:00,4301,26989,3763,0,1458,308,40,36859,15488081.632653061,420.1980963306943
2018-07-05 23:00:00+00:00,4033,25782,3765,0,1475,121,37,35213,14718916.099773243,417.9966517982916
2018-07-06 00:00:00+00:00,3818,24421,3765,0,1486,33,37,33560,13939795.918367347,415.36936586315096
2018-07-06 01:00:00+00:00,3980,23346,3765,0,1492,22,37,32642,13659981.859410431,418.47870410546017
2018-07-06 02:00:00+00:00,3853,22623,3770,0,1453,8,35,31742,13233160.997732427,416.8975174132829
2018-07-06 03:00:00+00:00,3433,20716,3766,0,1381,9,34,29339,12021383.219954649,409.7407280396281
2018-07-06 04:00:00+00:00,2920,18758,3772,0,1305,9,35,26799,10694503.401360542,399.0635248091549
2018-07-06 05:00:00+00:00,2477,16893,3770,0,1215,9,35,24399,9476798.185941042,388.40928668966114
2018-07-06 06:00:00+00:00,2280,15489,3771,0,1020,9,36,22605,8698136.054421768,384.78814662339164
2018-07-06 07:00:00+00:00,1925,14515,3774,0,1100,9,35,21358,7937142.857142857,371.6238813158
2018-07-06 08:00:00+00:00,1964,13775,3779,0,1046,9,36,20609,7671188.20861678,372.2251544770139
2018-07-06 09:00:00+00:00,2046,13553,3773,0,1023,9,36,20440,7662498.86621315,374.8776353333244
2018-07-06 10:00:00+00:00,2055,14190,3774,0,1064,22,36,21141,7934489.795918367,375.3128894526449
2018-07-06 11:00:00+00:00,2141,15348,3778,0,1090,0,36,22393,8499369.614512471,379.55475436576035
2018-07-06 12:00:00+00:00,2237,16349,3776,0,1147,43,36,23588,9009569.160997732,381.9556198489796
2018-07-06 13:00:00+00:00,2545,17974,3774,0,1241,157,37,25728,9991696.145124719,388.3588364865018
2018-07-06 14:00:00+00:00,2924,19659,3783,0,1437,366,36,28205,11070390.022675738,392.4974303377322
2018-07-06 15:00:00+00:00,3511,21477,3773,0,1510,530,37,30838,12414331.065759636,402.56602457226916
2018-07-06 16:00:00+00:00,3707,23591,3774,0,1606,645,38,33361,13484997.732426304,404.21443399257527
2018-07-06 17:00:00+00:00,3949,25891,3772,0,1620,617,38,35887,14678947.845804987,409.0324587122074
2018-07-06 18:00:00+00:00,4057,27145,3771,40,1630,661,38,37342,15344335.600907026,410.9135986531794
2018-07-06 19:00:00+00:00,4097,27796,3767,1,1625,714,37,38037,15615782.312925166,410.54190164642756
2018-07-06 20:00:00+00:00,4139,28040,3766,0,1626,488,38,38097,15757990.929705216,413.62813160367523
2018-07-06 21:00:00+00:00,4254,27427,3772,0,1589,362,38,37442,15621310.657596372,417.21357453117815
2018-07-06 22:00:00+00:00,4295,26600,3766,0,1535,291,39,36526,15321473.922902495,419.4676100011634
2018-07-06 23:00:00+00:00,4212,25195,3767,0,1530,192,38,34934,14657691.609977324,419.5824013848206
2018-07-07 00:00:00+00:00,4117,23733,3767,0,1510,85,37,33249,13958249.433106577,419.80960128444696
2018-07-07 01:00:00+00:00,3899,22681,3770,0,1588,12,37,31987,13303619.047619047,415.90705748019656
2018-07-07 02:00:00+00:00,3701,21564,3774,0,1470,10,38,30557,12642390.022675736,413.73138798559205
2018-07-07 03:00:00+00:00,3343,19724,3769,0,1349,10,37,28232,11520965.986394558,408.0818215639897
2018-07-07 04:00:00+00:00,2840,18274,3769,0,1110,10,37,26040,10413850.340136055,399.9174477778823
2018-07-07 05:00:00+00:00,2460,16371,3769,0,1031,10,38,23679,9244176.870748298,390.395577125229
2018-07-07 06:00:00+00:00,2341,14881,3769,0,1009,10,37,22047,8508907.029478459,385.9439846454601
2018-07-07 07:00:00+00:00,2312,13662,3774,0,1010,10,38,20806,7976498.866213151,383.3749334909714
2018-07-07 08:00:00+00:00,2296,12886,3774,0,1023,10,37,20026,7640063.492063492,381.5072152233842
2018-07-07 09:00:00+00:00,2306,12311,3778,0,1014,10,37,19456,7412875.2834467115,381.0071588942594
2018-07-07 10:00:00+00:00,2307,12292,3777,0,1042,32,37,19487,7406045.351473924,380.0505645545196
2018-07-07 11:00:00+00:00,2400,12706,3779,0,1058,33,35,20011,7670956.916099773,383.3370104492416
2018-07-07 12:00:00+00:00,2471,13569,3779,0,1127,72,36,21054,8098920.634920636,384.6737263665164
2018-07-07 13:00:00+00:00,2656,16337,3773,0,1231,228,36,24261,9428367.346938776,388.622371169316
2018-07-07 14:00:00+00:00,3079,19088,3772,0,1296,479,35,27749,10991496.598639455,396.10424154526123
2018-07-07 15:00:00+00:00,3557,21732,3776,0,1475,699,36,31275,12566090.702947846,401.7934677201549
2018-07-07 16:00:00+00:00,3986,23923,3770,0,1537,811,36,34063,13904176.870748298,408.1900264435986
2018-07-07 17:00:00+00:00,4173,25842,3773,0,1564,753,33,36138,14885265.30612245,411.900639385756
2018-07-07 18:00:00+00:00,4364,26863,3766,0,1571,743,31,37338,15499795.918367347,415.12121480441766
2018-07-07 19:00:00+00:00,4308,27840,3756,0,1559,646,32,38141,15846367.346938778,415.46806184784816
2018-07-07 20:00:00+00:00,4268,28094,3753,0,1573,494,31,38213,15910739.229024943,416.36980161266956
2018-07-07 21:00:00+00:00,4254,27867,3756,0,1568,320,33,37798,15802897.959183672,418.08820464531647
2018-07-07 22:00:00+00:00,4200,27360,3751,0,1576,287,38,37212,15539047.619047621,417.58163009372305
2018-07-07 23:00:00+00:00,4184,26385,3747,0,1587,169,31,36103,15120485.260770975,418.81520263609605
2018-07-08 00:00:00+00:00,4056,24712,3745,0,1582,52,31,34178,14300589.569161,418.4150497150506
2018-07-08 01:00:00+00:00,3808,23657,3743,0,1608,4,31,32851,13614380.952380951,414.4282046933412
2018-07-08 02:00:00+00:00,3686,22578,3748,0,1535,0,32,31579,13045696.145124719,413.1130227405782
2018-07-08 03:00:00+00:00,3385,20812,3754,0,1297,0,31,29279,12012458.049886622,410.27555756298443
2018-07-08 04:00:00+00:00,2997,19074,3760,0,1021,0,32,26884,10902789.115646258,405.5493645159298
2018-07-08 05:00:00+00:00,2740,17265,3762,0,911,0,32,24710,9896303.854875283,400.4979301851592
2018-07-08 06:00:00+00:00,2532,15925,3764,0,685,0,31,22937,9132929.705215419,398.17455226121194
2018-07-08 07:00:00+00:00,2438,14662,3769,0,682,0,30,21581,8516625.850340135,394.6353667735571
2018-07-08 08:00:00+00:00,2429,13780,3765,0,668,0,30,20672,8143523.80952381,393.9398127672122
2018-07-08 09:00:00+00:00,2430,13276,3769,0,663,0,29,20167,7936535.147392288,393.54069258651697
2018-07-08 10:00:00+00:00,2436,13104,3767,0,666,0,32,20005,7871619.047619049,393.4825817355186
2018-07-08 11:00:00+00:00,2434,13240,3768,0,673,22,32,20169,7925723.35600907,392.9656084093941
2018-07-08 12:00:00+00:00,2386,13895,3763,0,814,68,31,20957,8147496.598639456,388.77208563436824
2018-07-08 13:00:00+00:00,2634,16493,3762,0,945,232,32,24098,9470498.866213152,392.9993719899225
2018-07-08 14:00:00+00:00,3021,19205,3762,0,1083,474,32,27577,10981124.716553286,398.19866978109604
2018-07-08 15:00:00+00:00,3363,21854,3760,0,1245,663,32,30917,12420240.362811789,401.72851061913474
2018-07-08 16:00:00+00:00,3623,24285,3757,0,1413,782,31,33891,13686458.049886623,403.83753946140934
2018-07-08 17:00:00+00:00,3822,26181,3760,0,1574,809,34,36180,14670190.476190474,405.47790149780195
2018-07-08 18:00:00+00:00,4101,27412,3756,0,1618,786,33,37706,15460385.487528345,410.0245448344652
2018-07-08 19:00:00+00:00,4246,28391,3758,0,1624,747,33,38799,16011061.224489795,412.6668528696563
2018-07-08 20:00:00+00:00,4404,29205,3752,20,1631,689,34,39735,16526108.843537414,415.9081123326391
2018-07-08 21:00:00+00:00,4476,29582,3748,90,1639,536,34,40105,16822131.519274376,419.45222588890107
2018-07-08 22:00:00+00:00,4430,29431,3744,90,1646,434,39,39814,16713292.517006801,419.78430996651434
2018-07-08 23:00:00+00:00,4385,28629,3743,132,1643,264,32,38828,16377369.614512475,421.79276847925405
2018-07-09 00:00:00+00:00,4327,27308,3740,127,1644,73,32,37251,15768707.4829932,423.30964223760975
2018-07-09 01:00:00+00:00,4264,26184,3742,19,1640,2,32,35883,15136793.650793651,421.837462051491
2018-07-09 02:00:00+00:00,4307,25123,3740,0,1565,0,33,34768,14724054.421768706,423.49443228741103
2018-07-09 03:00:00+00:00,4004,22543,3744,0,1488,0,33,31812,13352857.142857144,419.7427745145588
2018-07-09 04:00:00+00:00,3518,20247,3747,0,1201,0,33,28746,11913791.383219954,414.45040642941467
2018-07-09 05:00:00+00:00,2979,18371,3750,0,1152,0,33,26285,10594458.049886622,403.06098725077504
2018-07-09 06:00:00+00:00,2703,16815,3748,0,1082,0,33,24381,9673170.068027211,396.7503411684185
2018-07-09 07:00:00+00:00,2584,15609,3757,0,1064,0,33,23047,9055106.57596372,392.8974085982436
2018-07-09 08:00:00+00:00,2562,14736,3751,0,1056,0,33,22138,8672571.42857143,391.75044848547424
2018-07-09 09:00:00+00:00,2572,14484,3755,0,1074,0,33,21918,8578684.807256235,391.3990695892068
2018-07-09 10:00:00+00:00,2458,15529,3754,0,1110,0,26,22877,8894662.131519277,388.803695043899
2018-07-09 11:00:00+00:00,2593,16505,3757,0,1138,0,34,24027,9433986.394557824,392.64104526398734
2018-07-09 12:00:00+00:00,2822,17328,3750,0,1196,44,34,25174,10005233.560090702,397.44313816202043
2018-07-09 13:00:00+00:00,3022,19210,3751,0,1305,208,35,27531,10984199.546485262,398.9756836469893
2018-07-09 14:00:00+00:00,3374,21130,3754,0,1478,416,34,30186,12132571.42857143,401.92709960151825
2018-07-09 15:00:00+00:00,3565,23532,3750,0,1550,588,34,33019,13317038.548752833,403.31441136172606
2018-07-09 16:00:00+00:00,3834,26033,3756,0,1615,700,35,35973,14621247.165532881,406.4505925425425
2018-07-09 17:00:00+00:00,4242,27576,3741,0,1626,737,34,37956,15670666.666666666,412.86401798573786
2018-07-09 18:00:00+00:00,4483,28426,3748,0,1619,717,35,39028,16265192.743764171,416.75701403515865
2018-07-09 19:00:00+00:00,4557,29665,3748,0,1591,717,34,40312,16851365.07936508,418.02354334602796
2018-07-09 20:00:00+00:00,4629,29628,3745,0,1547,721,35,40305,16908911.564625848,419.52391923150594
2018-07-09 21:00:00+00:00,4683,29768,3735,0,1572,664,35,40457,17021301.587301586,420.7257480115082
2018-07-09 22:00:00+00:00,4743,28497,3743,0,1604,693,40,39320,16557442.176870748,421.09466370474945
2018-07-09 23:00:00+00:00,4649,28842,3740,0,1572,256,31,39090,16604757.369614515,424.7827416120367
2018-07-10 00:00:00+00:00,4397,27973,3739,0,1590,104,33,37836,15991265.306122448,422.6468259362102
2018-07-10 01:00:00+00:00,4274,26310,3741,0,1586,3,34,35948,15180553.28798186,422.2920131295722
2018-07-10 02:00:00+00:00,4172,25457,3738,0,1527,0,35,34929,14725365.079365078,421.5799215369772
2018-07-10 03:00:00+00:00,3861,22877,3744,0,1424,-1,34,31939,13346077.097505668,417.8614577007943
2018-07-10 04:00:00+00:00,3307,20976,3743,0,1173,0,34,29233,12001256.235827664,410.537961749655
2018-07-10 05:00:00+00:00,2821,18809,3745,0,1040,0,34,26449,10615428.571428573,401.35462858439155
2018-07-10 06:00:00+00:00,2542,17270,3737,0,1011,0,34,24594,9698122.448979592,394.32879763273934
2018-07-10 07:00:00+00:00,2477,15910,3740,0,982,0,35,23144,9071115.646258503,391.9424320021821
2018-07-10 08:00:00+00:00,2439,15170,3743,0,984,0,34,22370,8727287.981859412,390.1335709369429
2018-07-10 09:00:00+00:00,2452,14571,3749,0,1065,0,34,21871,8493229.02494331,388.33290772910755
2018-07-10 10:00:00+00:00,2591,15198,3752,0,1145,22,34,22742,8892566.893424036,391.0195626340707
2018-07-10 11:00:00+00:00,2763,16464,3754,0,1167,22,35,24205,9588993.197278911,396.1575375864041
2018-07-10 12:00:00+00:00,3011,17315,3757,0,1183,51,34,25351,10191011.33786848,401.99642372563136
2018-07-10 13:00:00+00:00,3222,18921,3754,0,1412,194,34,27537,11067197.278911564,401.90279547196735
2018-07-10 14:00:00+00:00,3540,21254,3751,0,1516,419,35,30515,12351628.117913831,404.77234533553434
2018-07-10 15:00:00+00:00,4061,23331,3745,0,1533,618,35,33323,13735709.75056689,412.199074230018
2018-07-10 16:00:00+00:00,4546,25485,3750,0,1556,771,34,36142,15115160.997732425,418.2159536752926
2018-07-10 17:00:00+00:00,4770,27209,3742,0,1487,832,35,38075,16053192.743764171,421.62029530569066
2018-07-10 18:00:00+00:00,4869,28337,3744,2,1389,808,35,39184,16620770.97505669,424.1723911559996
2018-07-10 19:00:00+00:00,4961,28974,3743,130,1387,809,35,40039,17100349.20634921,427.09231515145757
2018-07-10 20:00:00+00:00,4936,28772,3733,388,1393,806,35,40063,17240925.17006803,430.3453353485268
2018-07-10 21:00:00+00:00,4908,28851,3742,569,1385,657,35,40147,17420054.421768706,433.9067532261117
2018-07-10 22:00:00+00:00,4867,29051,3740,463,1392,533,39,40085,17358734.69387755,433.04814004933394
2018-07-10 23:00:00+00:00,4846,28329,3734,151,1591,321,35,39007,16738140.58956916,429.10607300149104
2018-07-11 00:00:00+00:00,4771,26734,3742,38,1701,93,35,37114,15894879.818594107,428.27180628857326
2018-07-11 01:00:00+00:00,4635,25654,3744,0,1705,23,35,35796,15274916.099773241,426.72131243080906
2018-07-11 02:00:00+00:00,4457,24491,3741,0,1693,0,35,34417,14614929.70521542,424.64275518538574
2018-07-11 03:00:00+00:00,4172,22550,3746,0,1460,0,34,31962,13525650.793650791,423.1791124976782
2018-07-11 04:00:00+00:00,3673,20218,3743,0,1157,0,36,28827,12058580.498866215,418.30854750290405
2018-07-11 05:00:00+00:00,3194,17979,3743,0,1173,0,34,26123,10650117.9138322,407.69122665207675
2018-07-11 06:00:00+00:00,2671,16647,3747,0,1086,0,35,24186,9571473.922902495,395.74439439768855
2018-07-11 07:00:00+00:00,2486,15507,3742,0,1037,0,35,22807,8913900.22675737,390.8405413582396
2018-07-11 08:00:00+00:00,2417,14859,3751,0,1027,0,35,22089,8576689.342403628,388.27875152354693
2018-07-11 09:00:00+00:00,2407,14670,3753,0,1047,0,35,21912,8488575.96371882,387.3939377381718
2018-07-11 10:00:00+00:00,2471,15227,3756,0,1100,0,35,22589,8783174.603174603,388.82529563834623
2018-07-11 11:00:00+00:00,2779,16237,3750,0,1168,0,35,23969,9511492.063492063,396.8247345943537
2018-07-11 12:00:00+00:00,3141,17184,3753,0,1186,37,35,25336,10268421.768707484,405.2897761567526
2018-07-11 13:00:00+00:00,3314,19241,3758,0,1439,213,35,28000,11292303.854875285,403.2965662455459
2018-07-11 14:00:00+00:00,3808,21105,3753,0,1497,483,35,30681,12561174.603174603,409.41216398339697
2018-07-11 15:00:00+00:00,4154,23691,3750,0,1527,699,35,33856,13978335.600907031,412.8761696865262
2018-07-11 16:00:00+00:00,4455,25854,3753,0,1561,834,34,36491,15175414.965986393,415.867336219517
2018-07-11 17:00:00+00:00,4680,27675,3754,0,1447,875,34,38465,16154489.795918366,419.97893658958446
2018-07-11 18:00:00+00:00,4984,28798,3746,2,1407,849,33,39819,16927328.79818594,425.1068283529456
2018-07-11 19:00:00+00:00,4754,29550,3741,45,1458,782,33,40363,17046607.709750567,422.3325250786752
2018-07-11 20:00:00+00:00,4520,29467,3740,265,1635,656,34,40317,16988217.68707483,421.36611570987003
2018-07-11 21:00:00+00:00,4426,28786,3739,296,1682,542,33,39504,16642049.886621319,421.27505788328574
2018-07-11 22:00:00+00:00,4387,28358,3742,278,1683,410,39,38897,16408585.034013605,421.8470584881509
2018-07-11 23:00:00+00:00,4338,27638,3734,219,1644,191,31,37795,16004893.424036281,423.4658929497627
2018-07-12 00:00:00+00:00,4164,26373,3735,106,1685,76,33,36172,15197700.680272108,420.1509642892875
2018-07-12 01:00:00+00:00,4325,25525,3734,0,1669,24,33,35310,14908163.265306123,422.20796559915385
2018-07-12 02:00:00+00:00,4304,24066,3742,0,1548,0,34,33694,14284798.185941044,423.95673371938756
2018-07-12 03:00:00+00:00,4181,22230,3746,0,1442,0,33,31632,13402689.342403628,423.70666863946724
2018-07-12 04:00:00+00:00,3862,19972,3743,0,1287,0,34,28898,12148199.54648526,420.38201766507234
2018-07-12 05:00:00+00:00,3220,17719,3748,0,1174,0,33,25894,10569111.11111111,408.168344447019
2018-07-12 06:00:00+00:00,2887,16154,3752,0,1092,0,34,23919,9586462.585034013,400.7886025767805
2018-07-12 07:00:00+00:00,2683,15010,3755,0,1034,0,34,22516,8908022.675736964,395.6307814770369
2018-07-12 08:00:00+00:00,2602,14395,3754,0,997,0,33,21781,8572294.784580499,393.56754899134563
2018-07-12 09:00:00+00:00,2553,14095,3754,0,1014,0,33,21449,8398929.705215419,391.57674974196556
2018-07-12 10:00:00+00:00,2552,14600,3765,0,1058,0,34,22009,8606331.065759636,391.03689698576204
2018-07-12 11:00:00+00:00,2730,15800,3761,0,1108,0,33,23432,9281587.3015873,396.1073447246202
2018-07-12 12:00:00+00:00,2976,16805,3768,0,1191,48,33,24821,9945138.321995465,400.6743613067751
2018-07-12 13:00:00+00:00,3369,18338,3764,31,1427,240,33,27202,11005206.349206349,404.5734265571042
2018-07-12 14:00:00+00:00,3905,20278,3764,7,1478,497,33,29962,12324734.69387755,411.34552746403944
2018-07-12 15:00:00+00:00,4331,22926,3763,14,1517,646,33,33230,13855151.92743764,416.94709381395245
2018-07-12 16:00:00+00:00,4654,25525,3766,0,1545,631,33,36154,15240893.424036281,421.5548327719279
2018-07-12 17:00:00+00:00,4898,27422,3758,0,1563,748,34,38423,16270548.752834467,423.45857306390616
2018-07-12 18:00:00+00:00,5019,28603,3761,0,1632,752,33,39800,16880317.46031746,424.1285794049613
2018-07-12 19:00:00+00:00,4963,29599,3760,0,1660,685,33,40700,17234730.158730157,423.4577434577434
2018-07-12 20:00:00+00:00,4958,29915,3750,0,1724,580,32,40959,17360086.167800456,423.8405763763875
2018-07-12 21:00:00+00:00,4774,29634,3753,0,1677,512,34,40384,17058031.74603175,422.39579402812376
2018-07-12 22:00:00+00:00,4769,29326,3749,0,1648,442,40,39974,16925863.945578232,423.4218228242916
