datetime,COL,NG,NUC,OTH,SUN,WAT,WND,MWh,carbon_footprint,carbon_per_MWh
2018-07-03 05:00:00+00:00,13201,21912,5021,84,0,0,12039,52257,22393718.82086168,428.5305092305658
2018-07-03 06:00:00+00:00,11769,21009,5022,86,0,0,9950,47836,20572816.326530613,430.06974509847424
2018-07-03 07:00:00+00:00,13406,20013,5022,88,0,0,6322,44851,21817328.798185945,486.4401863545059
2018-07-03 08:00:00+00:00,13852,19175,5022,83,0,0,4671,42803,21922544.217687074,512.173077066726
2018-07-03 09:00:00+00:00,13362,18445,5022,82,0,0,4465,41376,21125718.82086168,510.5790511615835
2018-07-03 10:00:00+00:00,12972,18185,5021,85,0,0,4550,40813,20623995.46485261,505.3290732083554
2018-07-03 11:00:00+00:00,12642,18743,5021,91,0,42,4747,41286,20520539.682539683,497.03385366806384
2018-07-03 12:00:00+00:00,11449,20704,5021,99,0,59,5240,42572,20123315.192743763,472.688978500981
2018-07-03 13:00:00+00:00,11960,21352,5022,96,132,72,5088,43722,20907537.414965983,478.1926127571013
2018-07-03 14:00:00+00:00,12851,23066,5023,98,548,100,4709,46395,22516004.53514739,485.31101487546914
2018-07-03 15:00:00+00:00,13240,24853,5023,98,1071,114,5890,50289,23646907.029478457,470.2202674437443
2018-07-03 16:00:00+00:00,14082,27464,5027,97,1142,85,6793,54690,25576009.070294786,467.6542159498041
2018-07-03 17:00:00+00:00,14589,31291,5027,111,1185,25,6563,58791,27668154.195011336,470.61887355226713
2018-07-03 18:00:00+00:00,14873,35034,5023,124,1186,35,5741,62016,29500104.30839002,475.6853764897772
2018-07-03 19:00:00+00:00,14903,38068,5020,125,1205,106,5621,65048,30782571.42857143,473.2285608869055
2018-07-03 20:00:00+00:00,14893,40549,5019,123,1188,132,5677,67581,31796362.81179139,470.49263567853967
2018-07-03 21:00:00+00:00,14856,41322,5017,126,1119,133,6051,68624,32077959.183673467,467.4451967777085
2018-07-03 22:00:00+00:00,14903,41641,5018,131,972,134,6306,69105,32257142.857142854,466.78449977777086
2018-07-03 23:00:00+00:00,14989,40913,5016,131,850,113,6707,68719,32043673.469387755,466.3000548521916
2018-07-04 00:00:00+00:00,15046,40029,5015,132,582,49,6893,67746,31736494.33106576,468.4629990119824
2018-07-04 01:00:00+00:00,15244,38004,5014,131,243,45,6867,65548,31101024.943310663,474.4770998857427
2018-07-04 02:00:00+00:00,15316,35045,5014,111,29,8,6758,62281,29952666.666666668,480.92783781035416
2018-07-04 03:00:00+00:00,15195,30465,5016,99,0,0,8116,58891,27940136.054421768,474.4381323873218
2018-07-04 04:00:00+00:00,14067,25557,5016,103,0,0,10101,54844,24773823.1292517,451.71437402909527
2018-07-04 05:00:00+00:00,12354,21910,5015,102,0,0,11206,50587,21536290.249433108,425.7277610736574
2018-07-04 06:00:00+00:00,11374,18783,5016,101,0,4,12084,47362,19254671.20181406,406.5426122590697
2018-07-04 07:00:00+00:00,10442,16970,5016,101,0,4,11685,44218,17563882.0861678,397.21113768528204
2018-07-04 08:00:00+00:00,9208,16371,5016,101,0,4,11040,41740,16068684.807256235,384.9708866137095
2018-07-04 09:00:00+00:00,8561,16243,5016,101,0,4,10178,40103,15361523.80952381,383.0517370152809
2018-07-04 10:00:00+00:00,8517,16160,5017,101,0,37,9543,39375,15282770.97505669,388.13386603318577
2018-07-04 11:00:00+00:00,8870,16521,5017,101,0,38,8775,39322,15788757.369614512,401.524779248627
2018-07-04 12:00:00+00:00,9415,17121,5017,100,0,63,7487,39203,16587555.555555554,423.1195458397458
2018-07-04 13:00:00+00:00,9471,17946,5018,100,164,76,6368,39143,16984666.666666668,433.9132582241184
2018-07-04 14:00:00+00:00,10228,20562,5019,100,808,104,4655,41476,18829868.480725624,453.99432155284074
2018-07-04 15:00:00+00:00,11142,22584,5021,100,1135,121,4473,44576,20588707.4829932,461.8787572458991
2018-07-04 16:00:00+00:00,13051,25101,5022,100,1175,93,3383,47925,23558113.378684808,491.56209449524897
2018-07-04 17:00:00+00:00,14490,28116,5022,119,1186,63,2093,51089,26257714.285714284,513.9602318642816
2018-07-04 18:00:00+00:00,14923,30574,5023,132,1185,64,1707,53608,27710036.28117914,516.9011394041773
2018-07-04 19:00:00+00:00,15088,31143,5023,128,1190,100,2181,54853,28111732.426303852,512.4921595227946
2018-07-04 20:00:00+00:00,15223,29980,5023,127,1100,161,3508,55122,27768294.7845805,503.76065426835925
2018-07-04 21:00:00+00:00,14982,28246,5024,126,1093,151,5419,55041,26808943.310657594,487.0722427037589
2018-07-04 22:00:00+00:00,14404,26969,5023,127,1048,151,6898,54620,25697374.149659865,470.4755428352227
2018-07-04 23:00:00+00:00,13553,25777,5024,126,978,125,8021,53604,24344789.115646254,454.15993425203817
2018-07-05 00:00:00+00:00,12447,24786,5024,120,794,44,9160,52375,22817265.306122452,435.6518435536506
2018-07-05 01:00:00+00:00,11051,23598,5024,118,531,42,10254,50618,20915151.92743764,413.1959367702722
2018-07-05 02:00:00+00:00,10937,23083,5024,101,69,8,9877,49099,20587319.727891155,419.30222057254025
2018-07-05 03:00:00+00:00,10778,22420,5024,94,0,8,9438,47762,20152897.959183674,421.9441807123587
2018-07-05 04:00:00+00:00,10608,20704,5025,96,0,0,9194,45627,19272780.04535147,422.39858078224455
2018-07-05 05:00:00+00:00,10116,19278,5025,98,0,0,8522,43039,18186693.87755102,422.56311432772645
2018-07-05 06:00:00+00:00,9464,18266,5027,97,0,23,7345,40222,17109650.793650795,425.38040857368594
2018-07-05 07:00:00+00:00,9461,17677,5027,99,0,3,5954,38221,16863537.414965987,441.2113083112945
2018-07-05 08:00:00+00:00,9555,17610,5028,99,0,0,4385,36677,16930952.38095238,461.62315295559563
2018-07-05 09:00:00+00:00,9497,17447,5029,98,0,0,3669,35740,16805024.943310656,470.20215286263726
2018-07-05 10:00:00+00:00,9439,17457,5029,99,0,0,3613,35637,16750494.331065763,470.03098832858444
2018-07-05 11:00:00+00:00,9881,18252,5031,98,0,0,3373,36635,17525600.90702948,478.38408371856093
2018-07-05 12:00:00+00:00,10294,19394,5031,97,0,44,3044,37904,18414585.034013607,485.82168198642904
2018-07-05 13:00:00+00:00,10797,20495,5031,98,105,68,2670,39264,19377668.934240364,493.522538056244
2018-07-05 14:00:00+00:00,11635,21781,5031,98,558,69,2970,42142,20755900.226757366,492.52290415161514
2018-07-05 15:00:00+00:00,12694,23891,5030,100,639,69,3523,45946,22697700.68027211,494.0081983256891
2018-07-05 16:00:00+00:00,13767,26633,5029,65,644,68,3423,49629,24914485.260770973,502.01465394771145
2018-07-05 17:00:00+00:00,14103,29427,5028,28,760,33,3807,53186,26407374.14965986,496.5098738325849
2018-07-05 18:00:00+00:00,14396,31645,5026,26,863,38,4243,56237,27619061.224489793,491.1190359459038
2018-07-05 19:00:00+00:00,14491,33772,5024,29,931,111,4625,58983,28592947.84580499,484.7659129885728
2018-07-05 20:00:00+00:00,14460,34865,5023,26,961,114,5103,60552,29012675.73696145,479.13653945305606
2018-07-05 21:00:00+00:00,14439,35658,5024,30,949,130,5554,61784,29318707.482993197,474.53559955640935
2018-07-05 22:00:00+00:00,14474,36906,5025,35,789,141,5491,62861,29869151.927437637,475.16189572926993
2018-07-05 23:00:00+00:00,14473,37022,5024,28,698,86,5515,62846,29916013.605442178,476.0209656213948
2018-07-06 00:00:00+00:00,14450,35838,5023,29,488,48,5860,61736,29404117.9138322,476.28803151859853
2018-07-06 01:00:00+00:00,14506,34698,5023,27,236,48,5097,59635,28990276.64399093,486.12855946995774
2018-07-06 02:00:00+00:00,14582,34070,5023,31,45,48,3702,57501,28807963.718820862,500.99935164294294
2018-07-06 03:00:00+00:00,14542,33299,5023,28,0,33,2401,55326,28449319.727891155,514.2124810738379
2018-07-06 04:00:00+00:00,14517,29945,5024,29,0,25,2187,51727,27039845.80498866,522.7414272041422
2018-07-06 05:00:00+00:00,14500,26155,5024,31,0,6,2053,47769,25458526.077097505,532.9507855952083
2018-07-06 06:00:00+00:00,14118,22885,5024,28,0,25,2130,44210,23722671.201814063,536.5906175483841
2018-07-06 07:00:00+00:00,13378,21260,5024,28,0,0,2013,41703,22303646.2585034,534.821146164626
2018-07-06 08:00:00+00:00,12360,20739,5025,28,0,0,1738,39890,21059088.43537415,527.9290156774667
2018-07-06 09:00:00+00:00,11468,20624,5026,29,0,0,1517,38664,20109514.73922902,520.1095266715555
2018-07-06 10:00:00+00:00,11310,20712,5026,30,0,0,1220,38298,19986040.81632653,521.8559929063274
2018-07-06 11:00:00+00:00,12050,21143,5027,30,0,0,754,39004,20912303.854875285,536.1579287989766
2018-07-06 12:00:00+00:00,12676,21934,5027,33,0,43,554,40267,21871845.80498866,543.170482156323
2018-07-06 13:00:00+00:00,12929,22881,5027,30,114,67,536,41584,22518539.682539683,541.5193267251751
2018-07-06 14:00:00+00:00,13783,25135,5027,33,619,66,276,44939,24312444.444444444,541.0099122019725
2018-07-06 15:00:00+00:00,14284,27999,5027,27,865,67,407,48676,26001092.97052154,534.1665907330417
2018-07-06 16:00:00+00:00,14469,31059,5026,29,961,67,995,52606,27451047.61904762,521.8235109882451
2018-07-06 17:00:00+00:00,14549,34197,5024,28,907,34,1658,56397,28827002.267573696,511.1442500057396
2018-07-06 18:00:00+00:00,14586,36755,5024,19,886,38,1939,59247,29920104.30839002,505.00623336860974
2018-07-06 19:00:00+00:00,13933,38860,5023,17,900,107,2535,61375,30128430.839002267,490.89093016704305
2018-07-06 20:00:00+00:00,13779,39295,5021,15,844,112,3222,62288,30152208.616780043,484.07732816561844
2018-07-06 21:00:00+00:00,13728,38743,5020,14,841,86,3428,61860,29872820.861678008,482.9101335544457
2018-07-06 22:00:00+00:00,13632,37300,5018,16,921,85,3533,60505,29180208.616780043,482.2776401418072
2018-07-06 23:00:00+00:00,13264,35052,5019,17,868,84,4785,59089,27880290.249433104,471.8355404463285
2018-07-07 00:00:00+00:00,13057,32623,5019,16,732,18,5664,57129,26668498.86621315,466.8119320522528
2018-07-07 01:00:00+00:00,12869,30337,5020,18,274,11,5992,54521,25534938.775510203,468.35052136810043
2018-07-07 02:00:00+00:00,12696,29536,5020,15,29,11,5288,52595,25029405.89569161,475.8894551894973
2018-07-07 03:00:00+00:00,12651,28182,5021,17,0,3,5291,51165,24425102.04081633,477.37910760903605
2018-07-07 04:00:00+00:00,12496,26592,5022,19,0,3,4122,48254,23612154.195011336,489.3305051397052
2018-07-07 05:00:00+00:00,12436,24311,5023,15,0,3,3156,44944,22610108.843537413,503.0729094770695
2018-07-07 06:00:00+00:00,11791,22127,5023,17,0,29,2684,41671,21056462.585034013,505.30255057555644
2018-07-07 07:00:00+00:00,11487,21132,5024,23,0,5,2095,39766,20338380.95238095,511.45151517328753
2018-07-07 08:00:00+00:00,11058,20755,5024,27,0,3,1261,38128,19748929.70521542,517.9639557599512
2018-07-07 09:00:00+00:00,9885,20476,5025,26,0,4,833,36249,18447487.528344672,508.9102465818277
2018-07-07 10:00:00+00:00,9468,20405,5026,27,0,4,799,35729,17996458.04988662,503.6933037556781
2018-07-07 11:00:00+00:00,9314,20472,5026,27,0,37,791,35667,17868362.811791386,500.977452877769
2018-07-07 12:00:00+00:00,9360,20731,5027,29,0,45,638,35830,18021773.24263038,502.97999560788116
2018-07-07 13:00:00+00:00,9526,21473,5028,30,90,69,688,36904,18495877.551020406,501.1889646385326
2018-07-07 14:00:00+00:00,10803,23302,5028,30,330,70,424,39987,20542181.405895688,513.7214946331479
2018-07-07 15:00:00+00:00,11991,25813,5027,30,502,70,338,43771,22779936.507936507,520.4344545003886
2018-07-07 16:00:00+00:00,12570,29133,5027,30,878,70,353,48061,24735659.86394558,514.6721845976068
2018-07-07 17:00:00+00:00,12845,32006,5026,28,1062,39,449,51455,26199460.317460317,509.1722926335695
2018-07-07 18:00:00+00:00,12785,34388,5025,29,914,55,1091,54287,27121827.664399095,499.6007822204044
2018-07-07 19:00:00+00:00,12769,35706,5025,28,742,88,1825,56183,27649582.766439907,492.1343247323907
2018-07-07 20:00:00+00:00,12793,36406,5025,31,565,138,2294,57252,27962743.764172334,488.4151429499814
2018-07-07 21:00:00+00:00,12804,36325,5024,29,705,115,2797,57799,27940439.909297053,483.4069777902222
2018-07-07 22:00:00+00:00,12837,35285,5022,25,855,49,3773,57846,27544607.709750567,476.17134650192867
2018-07-07 23:00:00+00:00,12848,34855,5021,17,613,45,3792,57191,27378272.108843535,478.71644330128055
2018-07-08 00:00:00+00:00,12804,32871,5021,13,425,12,4142,55288,26514979.591836736,479.57928649683
2018-07-08 01:00:00+00:00,12763,30396,5022,15,272,12,4430,52910,25452086.167800453,481.04490961633815
2018-07-08 02:00:00+00:00,12738,30155,5022,22,41,12,3274,51264,25327342.403628115,494.0570849646558
2018-07-08 03:00:00+00:00,12715,29276,5023,18,0,4,2863,49899,24941319.727891155,499.836063405903
2018-07-08 04:00:00+00:00,12640,26687,5024,18,0,4,2494,46867,23796993.19727891,507.7558452061986
2018-07-08 05:00:00+00:00,12627,24028,5024,24,0,4,2417,44124,22686480.72562358,514.1528584358531
2018-07-08 06:00:00+00:00,12362,21882,5025,29,0,27,2109,41434,21532825.396825396,519.68975712761
2018-07-08 07:00:00+00:00,11681,20254,5025,31,0,7,1926,38924,20172231.29251701,518.2466162911574
2018-07-08 08:00:00+00:00,10915,19683,5025,29,0,4,1614,37270,19161895.691609975,514.1372603061437
2018-07-08 09:00:00+00:00,10272,19469,5026,29,0,4,1198,35998,18423287.981859412,511.78643207565455
2018-07-08 10:00:00+00:00,9807,19259,5026,29,0,4,1049,35174,17866349.206349205,507.94192319182366
2018-07-08 11:00:00+00:00,9545,19549,5026,29,0,4,821,34974,17721061.224489797,506.69243508005366
2018-07-08 12:00:00+00:00,9698,19578,5026,30,0,48,737,35117,17887764.172335602,509.3762044689353
2018-07-08 13:00:00+00:00,9870,20153,5026,33,55,72,525,35734,18299015.873015873,512.0897708909126
2018-07-08 14:00:00+00:00,10996,22084,5027,31,255,73,267,38733,20234702.94784581,522.4150710723623
2018-07-08 15:00:00+00:00,12120,24760,5027,31,412,73,332,42755,22475827.66439909,525.6888706443478
2018-07-08 16:00:00+00:00,12513,27789,5027,28,585,72,518,46532,24123346.938775506,518.4248890822554
2018-07-08 17:00:00+00:00,12603,30407,5027,30,744,38,616,49465,25294811.791383218,511.36787205869234
2018-07-08 18:00:00+00:00,12585,31817,5027,28,870,38,1111,51476,25858512.47165533,502.34113900954486
2018-07-08 19:00:00+00:00,12580,32299,5027,28,1104,101,1619,52758,26052376.417233564,493.8090226550203
2018-07-08 20:00:00+00:00,12535,32568,5027,25,1101,121,1965,53342,26117882.0861678,489.6307241229763
2018-07-08 21:00:00+00:00,12572,32835,5026,21,987,68,2622,54131,26265492.063492063,485.22089123592883
2018-07-08 22:00:00+00:00,12583,32691,5024,22,804,13,3597,54734,26217188.20861678,478.99273228005956
2018-07-08 23:00:00+00:00,12657,32544,5023,17,588,12,3797,54638,26231360.544217687,480.09371763640115
2018-07-09 00:00:00+00:00,12630,31981,5023,16,329,88,3988,54055,25971705.2154195,480.46813829284065
2018-07-09 01:00:00+00:00,12555,30469,5023,19,166,24,4197,52453,25271854.875283446,481.7999899964434
2018-07-09 02:00:00+00:00,12455,28672,5023,16,27,5,4645,50843,24429102.040816326,480.4811289816951
2018-07-09 03:00:00+00:00,12424,27724,5024,19,0,5,4445,49641,24006512.471655328,483.60251549435606
2018-07-09 04:00:00+00:00,11744,24727,5025,27,0,5,5021,46549,22081945.57823129,474.38066506759094
2018-07-09 05:00:00+00:00,10341,22354,5025,26,0,4,5383,43133,19683705.2154195,456.34908806295647
2018-07-09 06:00:00+00:00,9855,20656,5025,25,0,28,4856,40445,18491433.106575962,457.1994834114467
2018-07-09 07:00:00+00:00,9458,19814,5025,26,0,5,4048,38376,17742439.909297053,462.33166326081545
2018-07-09 08:00:00+00:00,9092,19461,5025,29,0,4,3416,37027,17226607.709750567,465.2444894198981
2018-07-09 09:00:00+00:00,9092,19405,5027,28,0,38,2800,36390,17203496.598639455,472.75341024016086
2018-07-09 10:00:00+00:00,9575,19977,5027,26,0,4,2333,36942,17928036.281179138,485.3022652043511
2018-07-09 11:00:00+00:00,10624,20765,5027,27,0,4,1881,38328,19314136.054421768,503.9171377171198
2018-07-09 12:00:00+00:00,11881,21634,5027,27,0,48,1452,40069,20944022.675736964,522.6989112714808
2018-07-09 13:00:00+00:00,12603,22604,5028,27,88,72,1126,41548,22074526.077097505,531.3017733007006
2018-07-09 14:00:00+00:00,12935,24590,5027,27,278,74,834,43765,23229909.297052152,530.7873711196653
2018-07-09 15:00:00+00:00,13210,27242,5028,26,386,73,1148,47113,24602503.401360545,522.2020122123521
2018-07-09 16:00:00+00:00,13679,29487,5027,27,604,73,1372,50269,26003328.79818594,517.2835902481836
2018-07-09 17:00:00+00:00,13764,31847,5027,25,766,38,1459,52926,27063260.77097506,511.34151024024226
2018-07-09 18:00:00+00:00,13900,32664,5027,20,832,38,2098,54579,27537977.32426304,504.55261775157186
2018-07-09 19:00:00+00:00,14004,32770,5026,14,783,73,2727,55397,27686902.49433106,499.79064740565485
2018-07-09 20:00:00+00:00,14031,31542,5024,14,795,73,3730,55209,27207414.965986397,492.8076032166204
2018-07-09 21:00:00+00:00,14011,30302,5020,21,620,12,4915,54901,26675442.17687075,485.8826283104269
2018-07-09 22:00:00+00:00,14116,30882,5018,20,627,3,4407,55073,27020997.732426304,490.6396552289925
2018-07-09 23:00:00+00:00,14168,30829,5017,19,465,3,4885,55386,27051714.285714284,488.4215196207396
2018-07-10 00:00:00+00:00,14035,29358,5016,20,398,3,5590,54420,26310126.984126985,483.46429592295084
2018-07-10 01:00:00+00:00,13825,28204,5016,18,153,3,5719,52938,25621492.063492063,483.9905561882214
2018-07-10 02:00:00+00:00,13558,26976,5015,19,25,3,5758,51354,24844671.20181406,483.7923277994715
2018-07-10 03:00:00+00:00,13390,26335,5014,28,0,3,5466,50236,24410226.757369615,485.9110350619001
2018-07-10 04:00:00+00:00,12594,24138,5016,29,0,3,5141,46921,22698503.401360545,483.76000940646077
2018-07-10 05:00:00+00:00,11441,22110,5017,30,0,3,4274,42875,20695478.458049886,482.69337511486617
2018-07-10 06:00:00+00:00,9955,20924,5017,31,0,27,4253,40207,18703170.068027213,465.1719866696648
2018-07-10 07:00:00+00:00,9167,19814,5019,28,0,5,4056,38089,17448140.58956916,458.088702501225
2018-07-10 08:00:00+00:00,8798,19129,5019,27,0,37,3701,36711,16792258.50340136,457.4176269619831
2018-07-10 09:00:00+00:00,8668,18884,5019,29,0,3,3170,35773,16559673.469387755,462.9098333767857
2018-07-10 10:00:00+00:00,9106,19217,5022,30,0,3,2516,35894,17140068.027210888,477.5190290079369
2018-07-10 11:00:00+00:00,9672,20423,5023,30,0,3,1941,37092,18210199.546485264,490.94682267025945
2018-07-10 12:00:00+00:00,10829,21282,5023,30,0,48,1586,38798,19734825.39682539,508.6557399047732
2018-07-10 13:00:00+00:00,11720,21952,5023,27,29,71,1473,40295,20912435.374149658,518.9833819121394
2018-07-10 14:00:00+00:00,13074,23694,5023,28,208,71,1187,43285,23000707.482993197,531.3782484230842
2018-07-10 15:00:00+00:00,13683,26034,5023,27,430,71,1614,46882,24582326.530612245,524.3446638499263
2018-07-10 16:00:00+00:00,14060,29441,5023,19,647,71,1446,50707,26369664.39909297,520.0399234640773
2018-07-10 17:00:00+00:00,14270,32646,5021,26,931,36,1239,54169,27904743.764172334,515.1423095160025
2018-07-10 18:00:00+00:00,14280,35321,5018,22,1118,37,1439,57235,29018825.396825396,507.0118877754066
2018-07-10 19:00:00+00:00,14291,36992,5013,18,1044,72,1894,59324,29719569.16099773,500.9704194086328
2018-07-10 20:00:00+00:00,14254,38305,5008,17,925,72,2455,61036,30224022.67573696,495.18354210198834
2018-07-10 21:00:00+00:00,14275,37783,5005,17,727,23,3193,61023,30029832.199546486,492.10678268106267
2018-07-10 22:00:00+00:00,14263,35519,5003,17,748,11,4553,60114,29083346.93877551,483.8032228561651
2018-07-10 23:00:00+00:00,14272,34468,5002,16,583,3,4647,58991,28658702.947845805,485.8148352773441
2018-07-11 00:00:00+00:00,14306,33456,5001,16,565,4,4909,58257,28275437.641723357,485.3569123319662
2018-07-11 01:00:00+00:00,14291,31591,5001,17,274,5,5328,56507,27490585.034013607,486.49875296889957
2018-07-11 02:00:00+00:00,14306,30139,5002,20,37,3,5336,54843,26906517.00680272,490.6098682931772
2018-07-11 03:00:00+00:00,14219,28715,5004,22,0,4,5610,53574,26230848.07256236,489.6189956427065
2018-07-11 04:00:00+00:00,13622,25098,5006,29,0,3,6014,49772,24134349.20634921,484.89811955214196
2018-07-11 05:00:00+00:00,11629,22036,5006,26,0,4,7134,45835,20855070.29478458,455.0031699527562
2018-07-11 06:00:00+00:00,9745,20448,5008,30,0,29,7501,42761,18294344.671201814,427.8278026987632
2018-07-11 07:00:00+00:00,8694,19230,5009,25,0,4,7599,40561,16728761.904761905,412.4346516299377
2018-07-11 08:00:00+00:00,7889,18383,5010,27,0,3,7362,38674,15565079.365079364,402.4688256989027
2018-07-11 09:00:00+00:00,7581,17950,5011,26,0,3,6989,37560,15074888.88888889,401.3548692462431
2018-07-11 10:00:00+00:00,7644,18005,5013,26,0,3,6709,37400,15161301.587301588,405.3823953823954
2018-07-11 11:00:00+00:00,8220,18839,5014,29,0,3,6422,38527,16088022.67573696,417.5778720309643
2018-07-11 12:00:00+00:00,8723,19979,5014,27,0,46,6241,40030,17067201.814058956,426.36027514511505
2018-07-11 13:00:00+00:00,9456,20852,5015,36,147,72,5709,41287,18168798.185941044,440.0609922237277
2018-07-11 14:00:00+00:00,10725,22767,5016,25,754,71,4677,44035,20242503.401360545,459.6912320054626
2018-07-11 15:00:00+00:00,11924,24389,5015,24,1097,72,5077,47598,22124494.33106576,464.8198313178234
2018-07-11 16:00:00+00:00,13435,27259,5015,25,1220,72,4464,51490,24837070.294784583,482.3668730779682
2018-07-11 17:00:00+00:00,13759,31631,5015,26,1194,38,3382,55045,26969061.224489797,489.94570305186295
2018-07-11 18:00:00+00:00,13770,33901,5014,30,1200,38,4042,57995,27917011.33786848,481.36927903902887
2018-07-11 19:00:00+00:00,13839,35230,5014,37,1200,30,5834,61184,28535269.841269843,466.3845096964867
2018-07-11 20:00:00+00:00,13834,36915,5013,33,1131,30,6609,63565,29225609.977324262,459.7751903928933
2018-07-11 21:00:00+00:00,13813,37737,5011,38,1089,3,7071,64762,29543609.97732426,456.1874243742358
2018-07-11 22:00:00+00:00,13817,38448,5008,37,1132,3,7326,65771,29841083.900226757,453.7118775786708
2018-07-11 23:00:00+00:00,13793,38504,5005,35,1102,3,7198,65640,29839922.90249433,454.599678587665
2018-07-12 00:00:00+00:00,13817,37384,5006,31,944,3,7294,64479,29401972.78911565,455.993002204061
2018-07-12 01:00:00+00:00,13813,35032,5006,27,585,3,7523,61989,28427260.770975057,458.58556793907076
2018-07-12 02:00:00+00:00,13667,33506,5007,28,64,3,7105,59380,27649827.66439909,465.6420960660002
2018-07-12 03:00:00+00:00,13429,31713,5008,29,0,3,7372,57554,26669160.997732427,463.3763248033573
2018-07-12 04:00:00+00:00,13356,26485,5010,30,0,3,8483,53367,24437746.03174603,457.9186769304257
2018-07-12 05:00:00+00:00,11654,22666,5010,29,0,3,9663,49025,21140353.741496593,431.21578259044554
2018-07-12 06:00:00+00:00,9438,20763,5014,31,0,3,10321,45570,18113863.945578232,397.49536856656204
2018-07-12 07:00:00+00:00,8722,19412,5016,29,0,3,9656,42838,16832190.476190474,392.92661833396687
2018-07-12 08:00:00+00:00,7986,18606,5013,29,0,3,9250,40887,15755210.88435374,385.33545832058456
2018-07-12 09:00:00+00:00,7523,18308,5010,29,0,3,8729,39602,15163977.324263038,382.9093814520236
2018-07-12 10:00:00+00:00,7528,18456,5013,29,0,3,8215,39244,15230113.378684804,388.08769184295187
2018-07-12 11:00:00+00:00,8218,19116,5014,30,0,3,7775,40156,16200317.460317459,403.4345417949362
2018-07-12 12:00:00+00:00,9104,20609,5014,33,0,20,7137,41917,17712521.541950114,422.56176591717235
2018-07-12 13:00:00+00:00,9892,21510,5014,30,148,20,6332,42946,18881297.052154195,439.6520526278162
2018-07-12 14:00:00+00:00,11646,23128,5013,31,652,74,5175,45719,21322929.70521542,466.39099073066825
2018-07-12 15:00:00+00:00,13179,25288,5012,32,965,102,4910,49488,23764739.229024943,480.2121570688842
2018-07-12 16:00:00+00:00,13762,29587,5011,30,1099,122,3878,53489,26128539.682539683,488.4843553354836
2018-07-12 17:00:00+00:00,14017,33280,5010,30,1111,95,3597,57140,27910526.077097505,488.4586292806704
2018-07-12 18:00:00+00:00,14158,36071,5008,30,1134,70,3537,60008,29204965.986394558,486.6845418343314
2018-07-12 19:00:00+00:00,14253,37993,5006,30,1143,92,4014,62531,30094249.43310658,481.26928136614765
2018-07-12 20:00:00+00:00,14185,39176,5004,30,1113,92,4726,64326,30513700.680272106,474.3603003493472
2018-07-12 21:00:00+00:00,14230,38700,5001,32,1116,83,5773,64935,30362766.439909294,467.5870707616739
2018-07-12 22:00:00+00:00,14222,37389,4998,29,1144,51,6211,64044,29813628.11791383,465.5178957890486
2018-07-12 23:00:00+00:00,14232,35417,4996,29,1093,27,6281,62075,29009900.22675737,467.33629040285734
2018-07-13 00:00:00+00:00,14247,33201,4994,27,1004,4,6294,59771,28110530.612244897,470.30383651344124
2018-07-13 01:00:00+00:00,14224,31265,4993,22,624,3,6245,57376,27288285.714285713,475.60453350330647
2018-07-13 02:00:00+00:00,14190,29977,4995,17,78,3,6092,55352,26722344.671201818,482.7710773088925
2018-07-13 03:00:00+00:00,13853,26479,4996,18,0,9,8178,53533,24937904.76190476,465.84171934890185
2018-07-13 04:00:00+00:00,11552,23383,4995,18,0,3,9836,49787,21333102.04081633,428.48739712809225
2018-07-13 05:00:00+00:00,9403,21100,4999,18,0,3,10472,45995,18217546.48526077,396.07667105687074
2018-07-13 06:00:00+00:00,8546,18936,4998,22,0,3,10522,43027,16457750.566893423,382.4982119806964
2018-07-13 07:00:00+00:00,7737,17554,4997,21,0,3,10388,40700,15069229.02494331,370.25132739418456
2018-07-13 08:00:00+00:00,7362,17105,4998,26,0,3,9580,39074,14504675.736961449,371.21041452017835
2018-07-13 09:00:00+00:00,7370,17433,4998,32,0,3,8228,38064,14648131.519274374,384.8290121709325
2018-07-13 10:00:00+00:00,7868,17564,4998,29,0,3,7371,37833,15205841.269841267,401.9200504808307
2018-07-13 11:00:00+00:00,8535,18522,4999,32,0,3,6709,38800,16275768.707482994,419.4785749351287
2018-07-13 12:00:00+00:00,9307,19659,5000,31,0,63,6518,40578,17525759.637188207,431.90299268540116
2018-07-13 13:00:00+00:00,9408,20510,5001,34,119,63,6844,41979,17979111.111111112,428.28821818316567
2018-07-13 14:00:00+00:00,9955,22439,5002,35,633,76,6367,44507,19328408.163265307,434.27793747647127
2018-07-13 15:00:00+00:00,11161,23829,5003,32,1079,75,7288,48467,21121732.426303852,435.7961587534581
2018-07-13 16:00:00+00:00,13080,25897,5003,34,1178,11,7327,52530,23915950.113378685,455.281745923828
2018-07-13 17:00:00+00:00,13999,29927,5002,34,1200,11,5919,56092,26508544.217687074,472.59046241330446
2018-07-13 18:00:00+00:00,14503,32865,4999,32,1187,28,5026,58640,28230766.439909298,481.42507571468786
2018-07-13 19:00:00+00:00,14829,35480,4996,32,1177,46,4779,61339,29639668.934240364,483.210827275312
2018-07-13 20:00:00+00:00,15071,36824,4994,29,1113,93,5470,63594,30439079.36507937,478.6470321898193
2018-07-13 21:00:00+00:00,15179,36811,4992,30,1069,92,6327,64500,30542938.775510203,473.53393450403416
2018-07-13 22:00:00+00:00,15183,36471,4991,25,1041,57,7297,65065,30406666.666666664,467.32754425062114
