datetime,COL,NG,NUC,OIL,OTH,SUN,WAT,MWh,carbon_footprint,carbon_per_MWh
2018-07-01 05:00:00+00:00,6549,7363,11616,0,1367,0,-356,26539,9661950.113378685,364.0660956847916
2018-07-01 06:00:00+00:00,5984,7072,11614,0,1365,-1,-1063,24971,8970448.979591837,359.2346714025004
2018-07-01 07:00:00+00:00,5606,7090,11616,0,1328,0,-1751,23889,8595591.836734693,359.81379868285376
2018-07-01 08:00:00+00:00,5278,6877,11614,0,1285,-1,-2005,23048,8175968.253968256,354.73656082819576
2018-07-01 09:00:00+00:00,4955,6604,11614,0,1281,0,-1961,22493,7736639.455782313,343.95765152635545
2018-07-01 10:00:00+00:00,4700,6572,11621,0,1282,6,-1974,22207,7465541.950113378,336.1796708296203
2018-07-01 11:00:00+00:00,4604,6363,11613,0,1221,23,-1923,21901,7282199.54648526,332.50534434433405
2018-07-01 12:00:00+00:00,4581,6785,11613,0,1242,377,-1727,22871,7433097.505668934,325.0009840264498
2018-07-01 13:00:00+00:00,4682,7116,11611,-1,1365,957,-722,25008,7670879.818594104,306.7370368919587
2018-07-01 14:00:00+00:00,5417,7188,11610,0,1409,1296,140,27060,8444893.42403628,312.0803187005277
2018-07-01 15:00:00+00:00,7245,7259,11611,-4,1415,1585,270,29381,10319056.689342404,351.21529864001917
2018-07-01 16:00:00+00:00,8117,7732,11608,-1,1416,1762,314,30948,11399047.619047618,368.32905580482156
2018-07-01 17:00:00+00:00,9078,8366,11604,-2,1414,1802,670,32932,12631628.117913831,383.5669900981972
2018-07-01 18:00:00+00:00,9646,8981,11595,-1,1410,1827,1272,34730,13460843.537414964,387.5854747312112
2018-07-01 19:00:00+00:00,9562,9327,11589,0,1412,1868,2253,36011,13519650.793650791,375.43114030853883
2018-07-01 20:00:00+00:00,9749,9550,11590,0,1413,1689,2554,36545,13800802.721088436,377.63860230095594
2018-07-01 21:00:00+00:00,10015,9665,11585,0,1412,1482,2976,37135,14117278.911564626,380.1610047546688
2018-07-01 22:00:00+00:00,10319,9668,11580,0,1412,1219,3274,37472,14425963.71882086,384.97981743223903
2018-07-01 23:00:00+00:00,10577,9685,11584,0,1411,734,3020,37011,14693904.76190476,397.014529785868
2018-07-02 00:00:00+00:00,10609,9740,11578,0,1412,221,2434,35994,14748965.986394558,409.7617932542801
2018-07-02 01:00:00+00:00,10550,9378,11580,0,1447,9,1608,34572,14539900.22675737,420.56867484546365
2018-07-02 02:00:00+00:00,10589,8833,11389,0,1447,2,1141,33401,14354421.768707482,429.7602397744823
2018-07-02 03:00:00+00:00,9720,8392,11352,0,1444,2,342,31252,13293569.160997732,425.36698966458886
2018-07-02 04:00:00+00:00,7665,8244,11369,0,1461,-1,190,28928,11154190.476190476,385.5845712178677
2018-07-02 05:00:00+00:00,6475,8121,11374,-5,1447,0,-472,26940,9895106.575963719,367.30165463859385
2018-07-02 06:00:00+00:00,5950,8075,11389,0,1475,0,-1303,25586,9350000.0,365.4342218400688
2018-07-02 07:00:00+00:00,5686,7674,11401,0,1471,0,-1668,24564,8917514.739229027,363.03186529999294
2018-07-02 08:00:00+00:00,5346,7307,11414,0,1454,-1,-1683,23837,8422199.54648526,353.32464431284393
2018-07-02 09:00:00+00:00,5139,7323,11416,0,1390,-1,-1660,23607,8219455.782312925,348.17875131583537
2018-07-02 10:00:00+00:00,5120,7560,11429,0,1398,4,-1677,23834,8298049.886621315,348.1601865663051
2018-07-02 11:00:00+00:00,5371,7634,11437,0,1412,25,-1483,24396,8582435.37414966,351.7968262891318
2018-07-02 12:00:00+00:00,5882,7896,11439,0,1436,392,-1329,25716,9207356.009070294,358.0399754654804
2018-07-02 13:00:00+00:00,6033,8096,11451,0,1436,893,-550,27359,9442607.709750567,345.137165457457
2018-07-02 14:00:00+00:00,6574,8183,11459,0,1455,1375,335,29381,10025646.258503404,341.22889821665035
2018-07-02 15:00:00+00:00,7912,8433,11471,0,1457,1579,724,31576,11481990.929705216,363.6303182703704
2018-07-02 16:00:00+00:00,8926,9309,11480,0,1459,1665,981,33820,12869011.33786848,380.51482370989
2018-07-02 17:00:00+00:00,9840,9780,11480,0,1456,1794,1273,35623,13987755.102040816,392.6607838205883
2018-07-02 18:00:00+00:00,10951,10055,11495,0,1435,1846,1383,37165,15224843.537414966,409.6554160477591
2018-07-02 19:00:00+00:00,11685,10280,11501,-1,1388,1805,1596,38254,16059056.689342404,419.80071860047065
2018-07-02 20:00:00+00:00,12030,10471,11495,0,1440,1643,2047,39126,16487759.637188207,421.4016162446508
2018-07-02 21:00:00+00:00,12147,10614,11510,0,1438,1437,2294,39440,16665102.040816326,422.5431551931117
2018-07-02 22:00:00+00:00,12459,10653,11528,0,1436,1095,2402,39573,16996734.69387755,429.5033152370948
2018-07-02 23:00:00+00:00,12488,10646,11526,0,1447,665,2523,39295,17023174.603174604,433.2147754975087
2018-07-03 00:00:00+00:00,12491,10561,11525,0,1459,209,2194,38439,16991129.25170068,442.0283891802773
2018-07-03 01:00:00+00:00,12445,9930,11539,0,1487,6,1384,36791,16684195.011337869,453.48577128476717
2018-07-03 02:00:00+00:00,12407,9068,11551,0,1482,2,921,35431,16290018.140589572,459.76738281701256
2018-07-03 03:00:00+00:00,11400,8479,11559,0,1455,1,-191,32703,15028521.541950112,459.5456545867386
2018-07-03 04:00:00+00:00,10189,8164,11576,0,1410,0,-1202,30137,13673791.383219955,453.7210532972743
2018-07-03 05:00:00+00:00,8774,7905,11577,-7,1413,0,-1801,27861,12129097.505668934,435.34322191123556
2018-07-03 06:00:00+00:00,7648,7734,11582,0,1387,0,-1862,26489,10926521.541950114,412.4927910434563
2018-07-03 07:00:00+00:00,6972,7193,11602,0,1322,-1,-1973,25115,10019587.3015873,398.9483297466574
2018-07-03 08:00:00+00:00,6455,6877,11601,0,1187,0,-1966,24154,9366312.925170068,387.7748168075709
2018-07-03 09:00:00+00:00,6243,6739,11610,0,1081,0,-1979,23694,9094956.916099772,383.850633751151
2018-07-03 10:00:00+00:00,5888,7077,11627,0,1164,6,-1961,23801,8875424.03628118,372.9013081921423
2018-07-03 11:00:00+00:00,5933,7162,11630,0,1259,23,-1809,24198,8956013.605442178,370.1137947533754
2018-07-03 12:00:00+00:00,6177,7084,11639,0,1250,270,-1179,25241,9170589.569160998,363.3211667192662
2018-07-03 13:00:00+00:00,6221,7306,11642,0,1383,651,-308,26895,9306707.482993197,346.03857531114323
2018-07-03 14:00:00+00:00,7431,7947,11646,0,1436,996,150,29606,10794965.986394558,364.620887198357
2018-07-03 15:00:00+00:00,8765,8427,11651,0,1448,1231,507,32029,12342185.941043083,385.3440925737014
2018-07-03 16:00:00+00:00,10033,9267,11658,0,1439,1276,842,34515,13971229.02494331,404.78716572340466
2018-07-03 17:00:00+00:00,10541,10216,11661,0,1440,1291,1597,36746,14876639.455782311,404.8505811729797
2018-07-03 18:00:00+00:00,11339,10418,11661,0,1441,1821,2037,38717,15767052.154195014,407.23847803794234
2018-07-03 19:00:00+00:00,11689,10727,11662,0,1441,1750,2401,39670,16248544.217687074,409.59274559332175
2018-07-03 20:00:00+00:00,11774,11407,11658,-1,1442,1697,2578,40555,16614176.870748298,409.67024709032916
2018-07-03 21:00:00+00:00,11917,11549,11661,0,1447,1441,2842,40857,16818367.346938774,411.6398009383649
2018-07-03 22:00:00+00:00,12159,11557,11665,0,1441,1148,2800,40770,17066412.698412698,418.60222463607306
2018-07-03 23:00:00+00:00,12286,11530,11649,0,1451,729,2669,40314,17183709.750566892,426.24670711333266
2018-07-04 00:00:00+00:00,12199,11487,11652,0,1455,218,2019,39030,17077977.324263036,437.56026964547874
2018-07-04 01:00:00+00:00,11775,11006,11648,0,1485,6,1192,37112,16450662.131519273,443.2706976589586
2018-07-04 02:00:00+00:00,11331,10385,11654,0,1477,2,746,35595,15745342.403628118,442.347026369662
2018-07-04 03:00:00+00:00,9893,9576,11663,0,1473,1,280,32886,13957165.532879818,424.4105556431253
2018-07-04 04:00:00+00:00,8394,9021,11664,0,1431,0,75,30585,12212122.448979592,399.28469671340827
2018-07-04 05:00:00+00:00,7239,8417,11666,-7,1439,-1,-919,27834,10787995.464852607,387.58336799786616
2018-07-04 06:00:00+00:00,6635,8257,11670,0,1337,-1,-1831,26067,10117877.551020408,388.14890670274326
2018-07-04 07:00:00+00:00,5925,7731,11671,0,1308,0,-1971,24664,9182748.299319727,372.31382984591824
2018-07-04 08:00:00+00:00,5377,7265,11669,0,1290,0,-1980,23621,8436217.687074829,357.1490490273413
2018-07-04 09:00:00+00:00,5220,6923,11677,0,1224,0,-1972,23072,8136294.784580499,352.64800557301055
2018-07-04 10:00:00+00:00,4877,6895,11678,0,1182,6,-1970,22668,7777850.340136054,343.12027263702373
2018-07-04 11:00:00+00:00,4523,6634,11677,0,1114,26,-1920,22054,7312122.448979592,331.55538446447775
2018-07-04 12:00:00+00:00,4214,6574,11678,0,1085,382,-1401,22532,6974857.142857143,309.55339707336867
2018-07-04 13:00:00+00:00,4214,7132,11667,0,1164,899,-872,24204,7205142.857142857,297.6839719526879
2018-07-04 14:00:00+00:00,4330,7568,11670,0,1266,1259,118,26211,7502394.557823128,286.2307640999248
2018-07-04 15:00:00+00:00,5195,8357,11662,0,1407,1415,717,28753,8702820.861678004,302.67522907793983
2018-07-04 16:00:00+00:00,6534,8904,11661,0,1425,1485,771,30780,10282748.299319727,334.0723943898547
2018-07-04 17:00:00+00:00,7570,9774,11658,0,1437,1526,979,32944,11689541.950113378,354.8306808557971
2018-07-04 18:00:00+00:00,8421,10089,11653,0,1433,1600,1030,34226,12680190.476190476,370.48414878134975
2018-07-04 19:00:00+00:00,8752,10409,11642,0,1435,1603,1470,35311,13147006.802721089,372.32043280340656
2018-07-04 20:00:00+00:00,9023,10574,11644,0,1419,1467,2058,36185,13489174.603174603,372.7836010273484
2018-07-04 21:00:00+00:00,9174,10587,11637,-1,1418,1219,2548,36582,13646285.714285715,373.0327952076353
2018-07-04 22:00:00+00:00,9232,10578,11648,0,1419,951,2691,36519,13702195.011337869,375.2072896666905
2018-07-04 23:00:00+00:00,9188,10580,11642,0,1417,548,2372,35747,13658521.541950112,382.08861000783594
2018-07-05 00:00:00+00:00,9170,10556,11632,0,1415,211,1347,34331,13630412.698412696,397.029294177644
2018-07-05 01:00:00+00:00,8848,10032,11639,0,1437,7,490,32453,13088507.936507938,403.306564462698
2018-07-05 02:00:00+00:00,8342,9370,11587,0,1431,3,361,31094,12303564.62585034,395.68934925871037
2018-07-05 03:00:00+00:00,7859,8726,11627,0,1437,1,180,29830,11549310.657596372,387.1709908681318
2018-07-05 04:00:00+00:00,6565,8073,11671,0,1424,0,115,27848,9971147.39229025,358.0561402000233
2018-07-05 05:00:00+00:00,5731,7533,11687,0,1348,-1,-728,25570,8904834.467120182,348.2532055971913
2018-07-05 06:00:00+00:00,5216,7190,11693,0,1196,-1,-1311,23983,8242439.909297052,343.67843511224834
2018-07-05 07:00:00+00:00,4898,7142,11699,0,1122,0,-1821,23040,7901024.9433106575,342.92642983119174
2018-07-05 08:00:00+00:00,4666,6880,11703,0,1106,0,-1974,22381,7558267.573696145,337.70910923087195
2018-07-05 09:00:00+00:00,4349,6800,11714,0,1120,0,-1982,22001,7204657.596371882,327.469551219121
2018-07-05 10:00:00+00:00,4181,7185,11720,0,1201,4,-1918,22373,7193641.7233560085,321.53228102427073
2018-07-05 11:00:00+00:00,4082,7414,11741,0,1358,25,-1680,22940,7188027.210884353,313.3403317735115
2018-07-05 12:00:00+00:00,4059,7475,11739,0,1362,396,-722,24309,7189941.0430839,295.7728019698013
2018-07-05 13:00:00+00:00,4189,7940,11740,0,1398,968,113,26348,7513319.7278911555,285.1571173482297
2018-07-05 14:00:00+00:00,4812,8894,11746,-2,1435,1253,214,28352,8535165.532879818,301.04280237301845
2018-07-05 15:00:00+00:00,6278,9023,11748,-2,1411,1414,617,30489,10071024.94331066,330.31666972713634
2018-07-05 16:00:00+00:00,7307,9433,11758,-1,1410,1632,1022,32561,11281863.94557823,346.48395152416174
2018-07-05 17:00:00+00:00,7697,10220,11769,-3,1430,1732,1845,34690,11999147.392290251,345.89643679130154
2018-07-05 18:00:00+00:00,8257,10770,11773,0,1450,1635,2312,36197,12795378.684807256,353.49279456328577
2018-07-05 19:00:00+00:00,8774,11239,11762,0,1451,1610,2782,37618,13511795.918367349,359.18432448209234
2018-07-05 20:00:00+00:00,9112,11608,11761,0,1446,1425,3039,38391,14005913.832199546,364.82284473443116
2018-07-05 21:00:00+00:00,9475,11748,11778,0,1449,1071,3259,38780,14430807.256235827,372.119836416602
2018-07-05 22:00:00+00:00,9597,12010,11780,-1,1449,798,3246,38879,14661351.473922905,377.1020724278635
2018-07-05 23:00:00+00:00,9480,12120,11786,-1,1454,526,2928,38293,14588421.768707482,380.96836938102217
2018-07-06 00:00:00+00:00,9296,11383,11780,0,1455,198,2105,36217,14099142.857142856,389.2962657631183
2018-07-06 01:00:00+00:00,9259,10750,11767,0,1493,9,1379,34657,13800485.260770975,398.20195806823943
2018-07-06 02:00:00+00:00,9202,9976,11761,0,1483,2,812,33236,13423410.430839002,403.8816473353894
2018-07-06 03:00:00+00:00,7947,9293,11768,0,1475,0,347,30830,11872308.390022676,385.0894709705701
2018-07-06 04:00:00+00:00,6465,8623,11780,0,1457,0,168,28493,10096997.732426304,354.36765986123976
2018-07-06 05:00:00+00:00,5674,7662,11781,0,1455,0,-543,26029,8900426.303854877,341.94269099292626
2018-07-06 06:00:00+00:00,5436,7316,11783,-1,1440,0,-1217,24757,8515968.253968254,343.98223750730114
2018-07-06 07:00:00+00:00,5135,7116,11783,0,1436,0,-1884,23586,8129981.85941043,344.69523698000637
2018-07-06 08:00:00+00:00,4994,6759,11787,-1,1339,-1,-2002,22875,7839083.900226757,342.69219235963965
2018-07-06 09:00:00+00:00,4702,6785,11792,-1,1313,0,-1988,22603,7554503.4013605425,334.22569576430305
2018-07-06 10:00:00+00:00,4577,7115,11556,0,1352,6,-1768,22838,7565242.630385487,331.25679264320377
2018-07-06 11:00:00+00:00,4831,7189,11248,-2,1436,23,-1520,23205,7850730.158730159,338.32062739625763
2018-07-06 12:00:00+00:00,4839,7130,11240,-1,1408,393,-812,24197,7835437.641723356,323.8185577436606
2018-07-06 13:00:00+00:00,4880,7337,11230,0,1407,997,110,25961,7963297.052154195,306.7407670025883
2018-07-06 14:00:00+00:00,5724,8062,11192,0,1429,1403,287,28097,9116072.562358279,324.45003247173287
2018-07-06 15:00:00+00:00,6576,9332,11175,0,1445,1688,364,30580,10501859.41043084,343.42247908537735
2018-07-06 16:00:00+00:00,7093,10018,11209,0,1449,1868,1236,32873,11307832.199546484,343.9854044214548
2018-07-06 17:00:00+00:00,8122,10481,11242,0,1454,1860,1840,34999,12539578.231292518,358.28390043408433
2018-07-06 18:00:00+00:00,8652,11172,11238,0,1453,1831,2413,36759,13360761.904761905,363.4691342191546
2018-07-06 19:00:00+00:00,8785,11306,11281,0,1445,1710,2766,37293,13550571.42857143,363.3542870933266
2018-07-06 20:00:00+00:00,8450,11352,11258,0,1455,1464,2647,36626,13230757.369614512,361.2394847816991
2018-07-06 21:00:00+00:00,7571,11206,11242,0,1456,1157,2785,35417,12281537.414965985,346.7695574149698
2018-07-06 22:00:00+00:00,7136,10406,11255,0,1455,819,2613,33684,11511446.71201814,341.7482101893522
2018-07-06 23:00:00+00:00,7258,9728,11270,0,1453,361,2246,32316,11355020.408163264,351.3745639362317
2018-07-07 00:00:00+00:00,7136,9388,11269,-1,1450,108,1559,30909,11090353.741496598,358.80661753847096
2018-07-07 01:00:00+00:00,6969,9404,11267,0,1468,2,874,29984,10929029.478458049,364.495380151349
2018-07-07 02:00:00+00:00,6793,9370,11263,0,1459,2,639,29526,10737002.267573696,363.6456772869232
2018-07-07 03:00:00+00:00,6121,8873,11269,0,1436,1,342,28042,9852272.108843539,351.33985125324654
2018-07-07 04:00:00+00:00,5625,8138,11265,0,1387,0,15,26430,9047315.192743763,342.3123417610202
2018-07-07 05:00:00+00:00,5214,7334,11264,0,1356,0,-568,24600,8299845.804988662,337.39210589384805
2018-07-07 06:00:00+00:00,4859,6840,11261,0,1187,-1,-637,23509,7736947.845804988,329.1057827132157
2018-07-07 07:00:00+00:00,4575,6497,11272,0,1100,-1,-776,22667,7308172.335600907,322.4146263555348
2018-07-07 08:00:00+00:00,4330,6548,11310,0,1077,-1,-1250,22014,7081442.176870748,321.6790304747319
2018-07-07 09:00:00+00:00,3798,6721,11157,0,1166,0,-1390,21452,6614807.256235828,308.3538717245864
2018-07-07 10:00:00+00:00,3713,6764,11053,0,1205,6,-1384,21357,6546589.569160998,306.53132786257424
2018-07-07 11:00:00+00:00,3511,6949,11137,0,1212,24,-1155,21678,6418648.526077096,296.09043851264397
2018-07-07 12:00:00+00:00,3566,6881,11144,0,1190,246,-908,22119,6446208.616780045,291.4330944789568
2018-07-07 13:00:00+00:00,3374,6951,11229,0,1242,447,-14,23229,6280920.634920634,270.39134852643826
2018-07-07 14:00:00+00:00,3303,7544,11199,0,1349,594,158,24147,6453845.804988662,267.2731935639484
2018-07-07 15:00:00+00:00,3359,8210,11138,0,1371,699,351,25128,6785337.868480725,270.0309562432635
2018-07-07 16:00:00+00:00,3461,8292,11182,0,1372,861,394,25562,6922335.60090703,270.8057116386445
2018-07-07 17:00:00+00:00,3633,8355,11239,0,1362,921,405,25915,7122285.714285714,274.8325569857501
2018-07-07 18:00:00+00:00,3853,8468,11250,0,1386,956,436,26349,7391414.965986394,280.5197527794753
2018-07-07 19:00:00+00:00,4076,8386,11248,0,1372,1034,478,26594,7583102.040816326,285.1433421379381
2018-07-07 20:00:00+00:00,4270,8271,11249,0,1368,993,687,26838,7731841.26984127,288.0930497742481
2018-07-07 21:00:00+00:00,4282,8316,11263,0,1384,872,1062,27179,7762548.752834468,285.60832822526464
2018-07-07 22:00:00+00:00,4319,8611,11304,0,1397,602,1226,27459,7921714.285714285,288.49245368419406
2018-07-07 23:00:00+00:00,4372,8603,11267,0,1404,353,1196,27195,7972013.605442177,293.14262200559574
2018-07-08 00:00:00+00:00,4196,8629,11268,0,1401,138,932,26564,7804748.299319727,293.8092267474675
2018-07-08 01:00:00+00:00,3870,8598,11264,-1,1441,4,809,25985,7461292.517006801,287.13844591136433
2018-07-08 02:00:00+00:00,3730,8684,11261,0,1435,0,562,25672,7356163.265306123,286.54422192685115
2018-07-08 03:00:00+00:00,3540,8206,11271,0,1412,0,84,24513,6966739.229024943,284.20590009484533
2018-07-08 04:00:00+00:00,3447,7671,11273,0,1434,0,-744,23081,6651891.156462585,288.197701852718
2018-07-08 05:00:00+00:00,3458,6974,11286,0,1374,0,-1419,21673,6375365.079365079,294.16163333941216
2018-07-08 06:00:00+00:00,3462,6422,11294,0,1175,-1,-1808,20544,6151600.907029478,299.4354024060299
2018-07-08 07:00:00+00:00,3524,5879,11294,0,1050,0,-1952,19795,5990208.616780045,302.6122059499897
2018-07-08 08:00:00+00:00,3488,5452,11299,0,981,0,-1972,19248,5777578.231292518,300.1651200796196
2018-07-08 09:00:00+00:00,3399,5221,11307,0,972,0,-1969,18930,5592235.8276643995,295.41657832352877
2018-07-08 10:00:00+00:00,3279,5256,11311,0,966,6,-1958,18860,5485319.727891157,290.84410010027347
2018-07-08 11:00:00+00:00,3219,5115,11312,0,967,23,-1962,18674,5366448.979591836,287.3754406978599
2018-07-08 12:00:00+00:00,3103,5381,11305,0,943,358,-1959,19131,5358911.56462585,280.116646522704
2018-07-08 13:00:00+00:00,3097,5740,11302,0,974,949,-1607,20455,5501002.267573696,268.93191237221686
2018-07-08 14:00:00+00:00,3087,6159,11305,0,1023,1397,-1405,21566,5663809.523809523,262.6267979138238
2018-07-08 15:00:00+00:00,3080,6138,11301,0,1020,1667,-819,22387,5648063.492063492,252.2921111387632
2018-07-08 16:00:00+00:00,3130,6101,11295,0,1017,1874,-51,23366,5683360.544217687,243.23206985439043
2018-07-08 17:00:00+00:00,3449,6241,11297,0,834,1965,349,24135,6063755.102040816,251.2432194754844
2018-07-08 18:00:00+00:00,3757,6885,11289,0,964,1964,337,25196,6641024.943310658,263.5745730794832
2018-07-08 19:00:00+00:00,3839,7528,11284,0,992,1927,825,26395,6989319.727891156,264.7971103576873
2018-07-08 20:00:00+00:00,3893,7806,11277,0,1002,1822,1697,27497,7158662.131519273,260.34338769754055
2018-07-08 21:00:00+00:00,4172,7966,11163,0,1015,1583,2637,28536,7506857.142857142,263.0662020905923
2018-07-08 22:00:00+00:00,4673,8278,11118,0,1005,1197,3176,29447,8142299.319727891,276.506921578697
2018-07-08 23:00:00+00:00,5272,8317,11150,0,1009,738,3086,29572,8764185.941043084,296.36771070753025
2018-07-09 00:00:00+00:00,5375,8332,11237,0,1009,262,2672,28887,8874544.217687074,307.21584857157455
2018-07-09 01:00:00+00:00,5203,8163,11369,0,1045,7,1937,27724,8630848.072562357,311.3132330313936
2018-07-09 02:00:00+00:00,4950,8103,11428,0,1040,1,1483,27005,8350217.68707483,309.210060621175
2018-07-09 03:00:00+00:00,4583,7897,11460,-1,1039,1,195,25174,7893074.829931973,313.5407495802007
2018-07-09 04:00:00+00:00,4354,7507,11462,0,1043,0,-1242,23124,7501492.063492063,324.40287422124476
2018-07-09 05:00:00+00:00,4248,7308,11477,0,1387,-1,-1954,22465,7312163.265306123,325.49135389744595
2018-07-09 06:00:00+00:00,4244,6520,11482,-5,1185,0,-2003,21423,6978081.632653061,325.72849893353225
2018-07-09 07:00:00+00:00,4057,6017,11488,0,1019,0,-1980,20601,6586204.081632653,319.70312517026616
2018-07-09 08:00:00+00:00,3909,5746,11505,-4,990,-1,-1980,20165,6320820.861678004,313.4550390120508
2018-07-09 09:00:00+00:00,3733,5563,11534,-2,995,0,-1861,19962,6069233.560090703,304.0393527748073
2018-07-09 10:00:00+00:00,3731,5565,11598,0,995,6,-1494,20401,6069968.253968253,297.53287848479255
2018-07-09 11:00:00+00:00,3837,5977,11603,-4,1025,27,-1172,21293,6343337.868480726,297.9071933725039
2018-07-09 12:00:00+00:00,3799,6578,11539,-2,1050,415,-1059,22320,6554870.748299319,293.67700485212004
2018-07-09 13:00:00+00:00,3730,6675,11579,0,1056,1090,-801,23329,6527052.154195011,279.78276626494966
2018-07-09 14:00:00+00:00,3896,7214,11582,0,1123,1589,-759,24645,6917378.684807256,280.6808149647903
2018-07-09 15:00:00+00:00,4440,7038,11576,0,1066,1861,119,26100,7394911.56462585,283.3299450048218
2018-07-09 16:00:00+00:00,4373,7689,11598,0,1097,2005,197,26959,7595818.594104308,281.754463967666
2018-07-09 17:00:00+00:00,4315,8399,11585,0,1347,2172,513,28331,7830176.870748299,276.3819445394903
2018-07-09 18:00:00+00:00,4902,8503,11586,0,1362,2162,1643,30158,8466752.83446712,280.7464962685563
2018-07-09 19:00:00+00:00,5846,8851,11595,0,1333,2095,2124,31844,9565074.82993197,300.3729063538491
2018-07-09 20:00:00+00:00,6767,9174,11598,0,1407,1943,2467,33356,10629818.594104309,318.6778568804506
2018-07-09 21:00:00+00:00,7412,9624,11605,0,1434,1718,2785,34578,11467845.804988662,331.6515068826613
2018-07-09 22:00:00+00:00,7689,9950,11615,0,1422,1290,3077,35043,11882526.077097505,339.08415595404233
2018-07-09 23:00:00+00:00,8099,10007,11611,0,1447,814,2840,34818,12320698.412698412,353.86002678782273
2018-07-10 00:00:00+00:00,7676,10129,11624,0,1440,293,2754,33916,11943251.700680273,352.14210699021913
2018-07-10 01:00:00+00:00,7096,9978,11639,0,1465,6,2005,32189,11294358.27664399,350.87633280449813
2018-07-10 02:00:00+00:00,6791,9682,11645,0,1482,2,1327,30929,10863741.49659864,351.2477447249714
2018-07-10 03:00:00+00:00,6349,8815,11661,0,1361,2,164,28352,10058920.634920636,354.7869862768283
2018-07-10 04:00:00+00:00,5954,7824,11667,-1,1163,-1,-762,25844,9249492.063492063,357.8970772129726
2018-07-10 05:00:00+00:00,5688,7044,11671,-1,1063,0,-1312,24153,8658571.428571427,358.488445682583
2018-07-10 06:00:00+00:00,5271,6488,11674,-1,1073,0,-1708,22797,8007383.219954648,351.247235160532
2018-07-10 07:00:00+00:00,4748,6010,11692,0,1025,0,-1747,21728,7282149.659863945,335.1504814002184
2018-07-10 08:00:00+00:00,4750,5445,11697,-1,1022,0,-1752,21161,7050031.746031746,333.1615588125205
2018-07-10 09:00:00+00:00,4783,5159,11710,-1,1011,-1,-1779,20882,6965374.149659865,333.5587659065159
2018-07-10 10:00:00+00:00,4693,5580,11709,0,1030,6,-1756,21262,7049065.759637187,331.53352269951966
2018-07-10 11:00:00+00:00,4672,6126,11703,0,1142,28,-1599,22072,7253160.997732426,328.61367332966773
2018-07-10 12:00:00+00:00,4784,6267,11702,-1,1132,409,-1025,23268,7423655.328798187,319.0499969399255
2018-07-10 13:00:00+00:00,5177,5782,11686,0,1044,1030,-388,24331,7621918.367346937,313.2595605337609
2018-07-10 14:00:00+00:00,5411,6211,11683,-1,1039,1533,110,25986,8034653.0612244895,309.1916055269949
2018-07-10 15:00:00+00:00,5681,7139,11676,0,1091,1879,166,27632,8691664.39909297,314.5506803377595
2018-07-10 16:00:00+00:00,6446,8190,11658,0,1192,2065,373,29924,9899083.900226757,330.80750903043565
2018-07-10 17:00:00+00:00,7284,9206,11649,0,1202,2084,608,32033,11165886.621315192,348.5744894738299
2018-07-10 18:00:00+00:00,8217,10221,11646,0,1188,2088,1240,34600,12528353.741496598,362.0911485981676
2018-07-10 19:00:00+00:00,8673,10816,11643,0,1222,2038,1759,36151,13235079.365079364,366.10548435947453
2018-07-10 20:00:00+00:00,9314,11150,11635,0,1245,1941,2222,37507,14021188.20861678,373.8285708965468
2018-07-10 21:00:00+00:00,9689,11641,11638,0,1249,1691,2763,38671,14603074.829931973,377.62340849556443
2018-07-10 22:00:00+00:00,9784,11818,11635,0,1298,1336,3019,38890,14772199.54648526,379.8457070322772
2018-07-10 23:00:00+00:00,10285,11854,11629,0,1313,796,2989,38866,15293736.961451247,393.49912420756567
2018-07-11 00:00:00+00:00,10232,11947,11629,0,1381,245,2434,37868,15278517.006802725,403.46775659667065
2018-07-11 01:00:00+00:00,9877,11487,11630,0,1457,5,1635,36091,14729650.793650791,408.12531638499325
2018-07-11 02:00:00+00:00,9356,10589,11622,0,1455,2,1258,34282,13832140.589569163,403.4811443197352
2018-07-11 03:00:00+00:00,7987,9744,11633,0,1453,1,496,31314,12098888.888888888,386.37315222868006
2018-07-11 04:00:00+00:00,7052,8915,11631,0,1463,0,-541,28520,10811160.997732425,379.0729662599027
2018-07-11 05:00:00+00:00,6240,8470,11641,-1,1388,0,-1291,26447,9805337.868480725,370.75425827053067
2018-07-11 06:00:00+00:00,5984,7578,11635,-2,1230,-1,-1573,24851,9177342.403628118,369.29469251249924
2018-07-11 07:00:00+00:00,5698,7142,11644,0,1106,0,-1568,24022,8710095.238095237,362.588262346817
2018-07-11 08:00:00+00:00,5344,6836,11642,-2,1027,0,-1565,23282,8223863.945578232,353.22841446517623
2018-07-11 09:00:00+00:00,5284,6657,11649,-1,1011,0,-1573,23027,8090276.643990927,351.3387173314338
2018-07-11 10:00:00+00:00,5242,6892,11644,0,1027,6,-1553,23258,8145750.566893424,350.2343523472966
2018-07-11 11:00:00+00:00,5344,7487,11651,-1,1101,22,-1554,24050,8493496.598639455,353.1599417313703
2018-07-11 12:00:00+00:00,5244,8133,11642,0,1165,371,-1492,25063,8659931.972789116,345.52655200052334
2018-07-11 13:00:00+00:00,5360,8153,11642,0,1359,917,-794,26637,8785501.133786848,329.82322085020263
2018-07-11 14:00:00+00:00,6087,8165,11638,0,1453,1411,-272,28482,9525696.145124717,334.4461816278603
2018-07-11 15:00:00+00:00,7418,8562,11638,0,1451,1764,251,31084,11035628.117913831,355.025997873949
